"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"1500000US210670028001","Block Group 1, Census Tract 28, Fayette County, Kentucky","2840","294","2625","250","2434","262","53","64","0","11","75","72","0","11","0","11","63","55","0","11","63","55","215","163","170","160","0","11","0","11","0","11","0","11","30","39","15","24","0","11","15","24"
"1500000US210670006001","Block Group 1, Census Tract 6, Fayette County, Kentucky","1509","356","1491","356","1457","355","12","14","0","11","0","11","0","11","0","11","22","35","0","11","22","35","18","25","18","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670027001","Block Group 1, Census Tract 27, Fayette County, Kentucky","989","202","940","185","860","177","7","12","0","11","0","11","0","11","0","11","73","70","0","11","73","70","49","51","36","46","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11"
"1500000US210670027003","Block Group 3, Census Tract 27, Fayette County, Kentucky","1392","219","1370","218","1253","215","95","90","0","11","8","13","0","11","0","11","14","20","0","11","14","20","22","31","22","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670018002","Block Group 2, Census Tract 18, Fayette County, Kentucky","1502","319","1478","320","1165","281","29","35","0","11","255","145","0","11","0","11","29","17","0","11","29","17","24","37","24","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670026004","Block Group 4, Census Tract 26, Fayette County, Kentucky","585","245","465","187","450","197","0","11","0","11","15","34","0","11","0","11","0","11","0","11","0","11","120","143","39","61","0","11","0","11","0","11","0","11","81","135","0","11","0","11","0","11"
"1500000US210670030003","Block Group 3, Census Tract 30, Fayette County, Kentucky","884","408","884","408","524","158","76","87","0","11","0","11","0","11","258","407","26","43","0","11","26","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042081","Block Group 1, Census Tract 42.08, Fayette County, Kentucky","3442","490","3271","474","2553","470","286","248","0","11","392","166","0","11","0","11","40","49","0","11","40","49","171","187","171","187","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670042092","Block Group 2, Census Tract 42.09, Fayette County, Kentucky","2418","272","2315","258","2101","267","162","175","0","11","7","10","0","11","21","32","24","40","0","11","24","40","103","101","62","75","0","11","0","11","0","11","0","11","0","11","41","62","41","62","0","11"
"1500000US210670023021","Block Group 1, Census Tract 23.02, Fayette County, Kentucky","1773","410","1676","416","1356","317","0","11","0","11","227","238","0","11","0","11","93","119","0","11","93","119","97","98","97","98","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670034021","Block Group 1, Census Tract 34.02, Fayette County, Kentucky","2571","463","2549","466","1749","356","578","277","0","11","89","91","0","11","0","11","133","149","0","11","133","149","22","24","0","11","0","11","0","11","0","11","0","11","0","11","22","24","9","15","13","19"
"1500000US210670034042","Block Group 2, Census Tract 34.04, Fayette County, Kentucky","1119","254","1064","249","989","233","69","80","0","11","6","9","0","11","0","11","0","11","0","11","0","11","55","72","48","71","0","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670005001","Block Group 1, Census Tract 5, Fayette County, Kentucky","857","151","825","154","700","141","94","110","0","11","0","11","0","11","0","11","31","30","0","11","31","30","32","31","27","30","0","11","5","10","0","11","0","11","0","11","0","11","0","11","0","11"
